"from","to","database","source"
"LTA","LTBR","omnipath","omnipath"
"LTB","LTBR","omnipath","omnipath"
"LTB","TNFRSF1A","omnipath","omnipath"
"LTB","CD40","omnipath","omnipath"
"LTBP1","ITGB5","omnipath","omnipath"
"LTBP3","ITGB5","omnipath","omnipath"
"LTF","LRP1","omnipath","omnipath"
"LTF","TFRC","omnipath","omnipath"
"LTF","LRP11","omnipath","omnipath"
"LTF","AGER","omnipath","omnipath"
"LTF","BTN3A3","omnipath","omnipath"
"LTF","IL1RL1","omnipath","omnipath"
"LTF","TREML2","omnipath","omnipath"
"LTF","TNFRSF11B","omnipath","omnipath"
"LTF","IGDCC4","omnipath","omnipath"
"LTF","BTN3A2","omnipath","omnipath"
"LTF","BOC","omnipath","omnipath"
"LUM","ITGB1","omnipath","omnipath"
"LVRN","VSIG8","omnipath","omnipath"
"LY6G5C","PGAP6","omnipath","omnipath"
"LY6G6F","DDR1","nichenet_verschueren","nichenet_verschueren"
"LY6G6F","CSF1R","nichenet_verschueren","nichenet_verschueren"
"LY6G6F","LILRB3","nichenet_verschueren","nichenet_verschueren"
"LY6G6F","ROBO3","nichenet_verschueren","nichenet_verschueren"
"LY6G6F","LILRA6","nichenet_verschueren","nichenet_verschueren"
"LY6G6F","LAYN","nichenet_verschueren","nichenet_verschueren"
"LY6G6F","LILRA5","omnipath","omnipath"
"LY86","CD180","omnipath","omnipath"
"LY9","TNFRSF17","nichenet_verschueren","nichenet_verschueren"
"LYPD6","IL20RA","nichenet_verschueren","nichenet_verschueren"
"LYZ","ITGAL","omnipath","omnipath"
"MADCAM1","ITGA4","omnipath","omnipath"
"MADCAM1","CD44","omnipath","omnipath"
"MADCAM1","ITGB7","omnipath","omnipath"
"MADCAM1","SIGLEC7","omnipath","omnipath"
"MAG","MAG","nichenet_verschueren","nichenet_verschueren"
"MANSC1","GPR55","omnipath","omnipath"
"MATN1","ITGA1","omnipath","omnipath"
"MATN1","ITGB1","omnipath","omnipath"
"MBL2","CD93","omnipath","omnipath"
"MBL2","CALCR","omnipath","omnipath"
"MBL2","C1QB","omnipath","omnipath"
"MBL2","LRP1","omnipath","omnipath"
"MCAM","FGFR4","nichenet_verschueren","nichenet_verschueren"
"MCAM","CD226","omnipath","omnipath"
"MCAM","TMEM132A","omnipath","omnipath"
"MCAM","CNTN1","omnipath","omnipath"
"MDK","PTPRB","nichenet_verschueren","nichenet_verschueren"
"MDK","NOTCH2","omnipath","omnipath"
"MDK","ALK","omnipath","omnipath"
"MDK","ITGA6","omnipath","omnipath"
"MDK","LRP1","omnipath","omnipath"
"MDK","LRP2","omnipath","omnipath"
"MDK","SDC3","omnipath","omnipath"
"MDK","TSPAN1","omnipath","omnipath"
"MDK","SDC4","omnipath","omnipath"
"MDK","SDC1","omnipath","omnipath"
"MDK","PTPRZ1","omnipath","omnipath"
"MDK","ITGB1","omnipath","omnipath"
"MDK","ITGA4","omnipath","omnipath"
"MDK","SDC2","omnipath","omnipath"
"MEGF10","ABCA1","omnipath","omnipath"
"MELTF","TFRC","omnipath","omnipath"
"MFAP2","NOTCH1","omnipath","omnipath"
"MFAP3L","MPZL2","omnipath","omnipath"
"MFAP3L","CEACAM1","omnipath","omnipath"
"MFAP5","NOTCH1","omnipath","omnipath"
"MFGE8","ITGB3","omnipath","omnipath"
"MFGE8","ITGAV","omnipath","omnipath"
"MFGE8","PDGFRB","omnipath","omnipath"
"MFGE8","ITGB5","omnipath","omnipath"
"MFNG","NOTCH1","omnipath","omnipath"
"MFNG","NOTCH2","omnipath","omnipath"
"MIA","CDH7","omnipath","omnipath"
"MIA","ITGB1","omnipath","omnipath"
"MIA","ITGA5","omnipath","omnipath"
"MIA","ITGA4","omnipath","omnipath"
"MICA","PCDHAC1","nichenet_verschueren","nichenet_verschueren"
"MICA","KLRK1","omnipath","omnipath"
"MICA","HCST","omnipath","omnipath"
"MICB","KLRK1","omnipath","omnipath"
"MICB","HCST","omnipath","omnipath"
"MIF","CXCR4","omnipath","omnipath"
"MIF","EGFR","omnipath","omnipath"
"MIF","ACKR3","omnipath","omnipath"
"MIF","CD44","omnipath","omnipath"
"MIF","CD74","omnipath","omnipath"
"MIF","CXCR2","omnipath","omnipath"
"MLN","MLNR","omnipath","omnipath"
"MMP1","CD44","omnipath","omnipath"
"MMP1","ITGA2","omnipath","omnipath"
"MMP1","F2R","omnipath","omnipath"
"MMP12","F12","omnipath","omnipath"
"MMP12","PLAUR","omnipath","omnipath"
"MMP13","F12","omnipath","omnipath"
"MMP13","LRP1","omnipath","omnipath"
"MMP14","MMP2","omnipath","omnipath"
"MMP14","F12","omnipath","omnipath"
"MMP14","ADAM9","omnipath","omnipath"
"MMP14","DDR1","omnipath","omnipath"
"MMP14","CD44","omnipath","omnipath"
"MMP14","MMP13","omnipath","omnipath"
"MMP14","SDC1","omnipath","omnipath"
"MMP15","DDR1","omnipath","omnipath"
"MMP16","DDR1","omnipath","omnipath"
"MMP16","MMP2","omnipath","omnipath"
"MMP2","EGFR","omnipath","omnipath"
"MMP2","LRP2","omnipath","omnipath"
"MMP2","PECAM1","omnipath","omnipath"
"MMP2","CCR2","omnipath","omnipath"
"MMP2","SDC2","omnipath","omnipath"
"MMP2","FGFR1","omnipath","omnipath"
"MMP2","F2R","omnipath","omnipath"
"MMP2","DDR1","omnipath","omnipath"
"MMP2","ITGAV","omnipath","omnipath"
"MMP2","ITGB3","omnipath","omnipath"
"MMP25","MMP2","omnipath","omnipath"
"MMP26","MMP9","omnipath","omnipath"
"MMP7","CD44","omnipath","omnipath"
"MMP7","SDC1","omnipath","omnipath"
"MMP7","CD151","omnipath","omnipath"
"MMP7","ERBB4","omnipath","omnipath"
"MMP7","ITGB4","omnipath","omnipath"
"MMP7","MMP1","omnipath","omnipath"
"MMP9","ITGAM","omnipath","omnipath"
"MMP9","RECK","omnipath","omnipath"
"MMP9","CD44","omnipath","omnipath"
"MMP9","ITGB2","omnipath","omnipath"
"MMP9","EPHB2","omnipath","omnipath"
"MMP9","LRP1","omnipath","omnipath"
"MMP9","IFNAR1","omnipath","omnipath"
"MMP9","TLR9","omnipath","omnipath"
"MMP9","DDR1","omnipath","omnipath"
"MMRN2","CD248","omnipath","omnipath"
"MMRN2","CD93","omnipath","omnipath"
"MMRN2","CLEC14A","omnipath","omnipath"
"MPDZ","F11R","omnipath","omnipath"
"MPDZ","CLDN8","omnipath","omnipath"
"MPDZ","CLDN4","omnipath","omnipath"
"MPDZ","CLDN1","omnipath","omnipath"
"MPDZ","CLDN5","omnipath","omnipath"
"MPIG6B","UNC5D","omnipath","omnipath"
"MPIG6B","IL1RL1","omnipath","omnipath"
"MPIG6B","UNC5A","omnipath","omnipath"
"MPIG6B","OSCAR","omnipath","omnipath"
"MPIG6B","TNFRSF21","omnipath","omnipath"
"MPIG6B","AGER","omnipath","omnipath"
"MPIG6B","BOC","omnipath","omnipath"
"MPIG6B","ROBO1","omnipath","omnipath"
"MPZ","MPZ","nichenet_verschueren","nichenet_verschueren"
"MPZ","LILRB3","omnipath","omnipath"
"MPZ","KIR2DL5A","omnipath","omnipath"
"MPZ","LILRB5","omnipath","omnipath"
"MPZ","LILRA6","omnipath","omnipath"
"MPZ","LILRA5","omnipath","omnipath"
"MPZ","SIGLEC6","omnipath","omnipath"
"MPZ","ISLR2","omnipath","omnipath"
"MPZ","IL6R","omnipath","omnipath"
"MPZL3","KIAA0319L","nichenet_verschueren","nichenet_verschueren"
"MPZL3","MPZL2","omnipath","omnipath"
"MSMB","GPR55","omnipath","omnipath"
"MSMP","CCR2","omnipath","omnipath"
"MSN","SLC9A1","omnipath","omnipath"
"MST1","MST1R","omnipath","omnipath"
"MSTN","ACVR2B","omnipath","omnipath"
"MSTN","ACVR1B","omnipath","omnipath"
"MSTN","ACVR2A","omnipath","omnipath"
"MSTN","TGFBR1","omnipath","omnipath"
"MUC1","SIGLEC9","omnipath","omnipath"
"MUC4","ERBB2","omnipath","omnipath"
"MUC7","SELL","omnipath","omnipath"
"MXRA5","MPIG6B","omnipath","omnipath"
"MXRA5","MFAP3L","omnipath","omnipath"
"MXRA5","SIGLEC1","omnipath","omnipath"
"MXRA5","CD200","omnipath","omnipath"
"MXRA5","SCN2B","omnipath","omnipath"
"MXRA5","AGER","omnipath","omnipath"
"MXRA5","MAG","omnipath","omnipath"
"MXRA5","SIGLEC7","omnipath","omnipath"
"MXRA5","ILDR1","omnipath","omnipath"
"MXRA5","PILRA","omnipath","omnipath"
"MXRA5","PILRB","omnipath","omnipath"
"MXRA5","AXL","omnipath","omnipath"
"MXRA5","CD69","omnipath","omnipath"
"MXRA5","SIGLEC8","omnipath","omnipath"
"MXRA8","JAM3","omnipath","omnipath"
"MYEOV","TNFRSF11A","nichenet_verschueren","nichenet_verschueren"
"MYOC","FZD1","omnipath","omnipath"
"MYOC","FZD10","omnipath","omnipath"
"MYOC","FZD3","omnipath","omnipath"
"MYOC","FZD4","omnipath","omnipath"
"MYOC","FZD7","omnipath","omnipath"
"NAALADL1","CD96","omnipath","omnipath"
"NAMPT","ADORA2A","omnipath","omnipath"
"NAMPT","INSR","omnipath","omnipath"
"NAMPT","ITGA5","omnipath","omnipath"
"NAMPT","ITGB1","omnipath","omnipath"
"NCAM1","NCAM1","nichenet_verschueren","nichenet_verschueren"
"NCAM1","NPTN","nichenet_verschueren","nichenet_verschueren"
"NCAM1","CACNA1C","omnipath","omnipath"
"NCAM1","GFRA1","omnipath","omnipath"
"NCAM1","FGFR1","omnipath","omnipath"
"NCAM1","FGFR2","omnipath","omnipath"
"NCAM1","ROBO1","omnipath","omnipath"
"NCAM1","PTPRZ1","omnipath","omnipath"
"NCAM1","ROBO3","omnipath","omnipath"
"NCAM1","CNTN1","omnipath","omnipath"
"NCAM1","ISLR2","omnipath","omnipath"
"NCAM1","CLEC2L","omnipath","omnipath"
"NCAM1","PTPRS","omnipath","omnipath"
"NCAM1","CLEC14A","omnipath","omnipath"
"NCAN","CDH2","omnipath","omnipath"
"NCAN","SDC3","omnipath","omnipath"
"NCR2","PRLR","nichenet_verschueren","nichenet_verschueren"
"NCR3LG1","NCR3","omnipath","omnipath"
"NDP","FZD4","omnipath","omnipath"
"NDP","LRP5","omnipath","omnipath"
"NDP","LGR4","omnipath","omnipath"
"NECTIN1","NECTIN1","nichenet_verschueren","nichenet_verschueren"
"NECTIN1","CD96","omnipath","omnipath"
"NECTIN1","CADM3","omnipath","omnipath"
"NECTIN1","NECTIN4","omnipath","omnipath"
"NECTIN1","NECTIN3","omnipath","omnipath"
"NECTIN1","FGFR1","omnipath","omnipath"
"NECTIN2","NECTIN2","nichenet_verschueren","nichenet_verschueren"
"NECTIN2","CD226","omnipath","omnipath"
"NECTIN2","TIGIT","omnipath","omnipath"
"NECTIN2","CD96","omnipath","omnipath"
"NECTIN2","NECTIN3","omnipath","omnipath"
"NECTIN2","PVRIG","omnipath","omnipath"
"NECTIN2","NECTIN4","omnipath","omnipath"
"NECTIN2","PVR","omnipath","omnipath"
"NECTIN3","GUCY2D","nichenet_verschueren","nichenet_verschueren"
"NECTIN3","TIGIT","omnipath","omnipath"
"NECTIN3","NECTIN1","omnipath","omnipath"
"NECTIN3","NECTIN2","omnipath","omnipath"
"NECTIN3","PVR","omnipath","omnipath"
"NECTIN3","CADM1","omnipath","omnipath"
"NECTIN3","CADM3","omnipath","omnipath"
"NECTIN4","GUCY2D","nichenet_verschueren","nichenet_verschueren"
"NECTIN4","PVR","nichenet_verschueren","nichenet_verschueren"
"NECTIN4","NECTIN1","nichenet_verschueren","nichenet_verschueren"
"NECTIN4","NECTIN2","nichenet_verschueren","nichenet_verschueren"
"NECTIN4","TIGIT","omnipath","omnipath"
"NEGR1","NEGR1","nichenet_verschueren","nichenet_verschueren"
"NEGR1","TNFRSF17","nichenet_verschueren","nichenet_verschueren"
"NEGR1","KIR2DS3","nichenet_verschueren","nichenet_verschueren"
"NEGR1","OPCML","nichenet_verschueren","nichenet_verschueren"
"NEGR1","NTM","nichenet_verschueren","nichenet_verschueren"
"NEGR1","IGSF9B","omnipath","omnipath"
"NELL2","ROBO3","omnipath","omnipath"
"NEO1","RGMB","omnipath","omnipath"
"NEO1","HJV","omnipath","omnipath"
"NETO2","IL18R1","nichenet_verschueren","nichenet_verschueren"
"NETO2","LILRA1","nichenet_verschueren","nichenet_verschueren"
"NETO2","LILRA3","nichenet_verschueren","nichenet_verschueren"
"NETO2","LRRC4","nichenet_verschueren","nichenet_verschueren"
"NETO2","FCRL1","omnipath","omnipath"
"NFASC","NRP2","nichenet_verschueren","nichenet_verschueren"
"NFASC","NRCAM","omnipath","omnipath"
"NFASC","CNTN1","omnipath","omnipath"
"NFASC","CNTNAP1","omnipath","omnipath"
"NGF","NTRK1","omnipath","omnipath"
"NGF","NGFR","omnipath","omnipath"
"NGF","SORT1","omnipath","omnipath"
"NID1","ITGB1","omnipath","omnipath"
"NID1","ITGB3","omnipath","omnipath"
"NID1","COL13A1","omnipath","omnipath"
"NID1","PTPRF","omnipath","omnipath"
"NID1","ITGA3","omnipath","omnipath"
"NID1","ITGAV","omnipath","omnipath"
"NID2","COL13A1","omnipath","omnipath"
"NLGN1","NRXN2","omnipath","omnipath"
"NLGN1","NRXN1","omnipath","omnipath"
"NLGN1","NRXN3","omnipath","omnipath"
"NLGN2","NRXN1","omnipath","omnipath"
"NLGN2","NRXN3","omnipath","omnipath"
"NLGN2","NRXN2","omnipath","omnipath"
"NLGN2","MDGA1","omnipath","omnipath"
"NLGN3","CD2","nichenet_verschueren","nichenet_verschueren"
"NLGN3","NRXN1","omnipath","omnipath"
"NLGN3","NRXN3","omnipath","omnipath"
"NLGN3","NRXN2","omnipath","omnipath"
"NLGN3","MDGA1","omnipath","omnipath"
"NLGN4X","NRXN2","omnipath","omnipath"
"NLGN4X","NRXN1","omnipath","omnipath"
"NLGN4X","NRXN3","omnipath","omnipath"
"NLGN4X","MDGA1","omnipath","omnipath"
"NLGN4Y","NRXN2","omnipath","omnipath"
"NLGN4Y","NRXN1","omnipath","omnipath"
"NLGN4Y","NRXN3","omnipath","omnipath"
"NMB","NMBR","omnipath","omnipath"
"NMB","GRPR","omnipath","omnipath"
"NMB","BRS3","omnipath","omnipath"
"NMS","NMUR1","omnipath","omnipath"
"NMS","NMUR2","omnipath","omnipath"
"NMS","ADRA2A","omnipath","omnipath"
"NMS","MTNR1A","omnipath","omnipath"
"NMS","GRM7","omnipath","omnipath"
"NMU","NMUR1","omnipath","omnipath"
"NMU","NMUR2","omnipath","omnipath"
"NODAL","ACVR2B","omnipath","omnipath"
"NODAL","TDGF1","omnipath","omnipath"
"NODAL","ACVR1B","omnipath","omnipath"
"NODAL","ACVR1C","omnipath","omnipath"
"NODAL","ACVR2A","omnipath","omnipath"
"NODAL","CFC1","omnipath","omnipath"
"NOG","BMPR1A","omnipath","omnipath"
"NOG","BMPR2","omnipath","omnipath"
"NOG","BMPR1B","omnipath","omnipath"
"NPB","NPBWR1","omnipath","omnipath"
"NPB","NPBWR2","omnipath","omnipath"
"NPB","GRM7","omnipath","omnipath"
"NPB","ADRA2A","omnipath","omnipath"
"NPB","MTNR1A","omnipath","omnipath"
"NPFF","MAS1","nichenet_verschueren","nichenet_verschueren"
"NPFF","NPFFR1","omnipath","omnipath"
"NPFF","NPFFR2","omnipath","omnipath"
"NPHS1","TRPC6","omnipath","omnipath"
"NPNT","ITGA8","omnipath","omnipath"
"NPNT","ITGB1","omnipath","omnipath"
"NPPA","NPR1","omnipath","omnipath"
"NPPA","NPR3","omnipath","omnipath"
"NPPA","NPR2","omnipath","omnipath"
"NPPB","NPR1","omnipath","omnipath"
"NPPB","NPR3","omnipath","omnipath"
"NPPB","NPR2","omnipath","omnipath"
"NPPB","DPP4","omnipath","omnipath"
"NPPB","FAP","omnipath","omnipath"
"NPPC","NPR2","omnipath","omnipath"
"NPPC","NPR3","omnipath","omnipath"
"NPPC","NPR1","omnipath","omnipath"
"NPS","NPSR1","omnipath","omnipath"
"NPS","ADCYAP1R1","omnipath","omnipath"
"NPS","GPR84","omnipath","omnipath"
"NPS","TSHR","omnipath","omnipath"
"NPS","RAMP3","omnipath","omnipath"
"NPS","RAMP2","omnipath","omnipath"
"NPS","ADRB2","omnipath","omnipath"
"NPS","PTH1R","omnipath","omnipath"
"NPS","VIPR1","omnipath","omnipath"
"NPS","ADRB3","omnipath","omnipath"
"NPS","GPR20","omnipath","omnipath"
"NPTX2","NPTXR","omnipath","omnipath"
"NPVF","NPFFR1","omnipath","omnipath"
"NPVF","NPFFR2","omnipath","omnipath"
"NPW","NPBWR1","omnipath","omnipath"
"NPW","NPBWR2","omnipath","omnipath"
"NPW","GRM7","omnipath","omnipath"
"NPW","ADRA2A","omnipath","omnipath"
"NPW","MTNR1A","omnipath","omnipath"
"NPY","NPY4R2","nichenet_verschueren","nichenet_verschueren"
"NPY","PRLHR","omnipath","omnipath"
"NPY","NPY1R","omnipath","omnipath"
"NPY","NPY2R","omnipath","omnipath"
"NPY","NPY4R","omnipath","omnipath"
"NPY","NPY5R","omnipath","omnipath"
"NPY","FAP","omnipath","omnipath"
"NPY","MC4R","omnipath","omnipath"
"NPY","NPFFR2","omnipath","omnipath"
"NRG1","ERBB2","omnipath","omnipath"
"NRG1","ERBB4","omnipath","omnipath"
"NRG1","ERBB3","omnipath","omnipath"
"NRG1","EGFR","omnipath","omnipath"
"NRG1","ITGAV","omnipath","omnipath"
"NRG1","ITGB3","omnipath","omnipath"
"NRG2","ERBB3","omnipath","omnipath"
"NRG2","ERBB4","omnipath","omnipath"
"NRG2","LRRTM2","omnipath","omnipath"
"NRG2","MOG","omnipath","omnipath"
"NRG2","MPIG6B","omnipath","omnipath"
"NRG2","NRP2","omnipath","omnipath"
"NRG2","ERBB2","omnipath","omnipath"
"NRG3","ERBB4","omnipath","omnipath"
"NRG3","EGFR","omnipath","omnipath"
"NRG3","ERBB3","omnipath","omnipath"
"NRG3","ERBB2","omnipath","omnipath"
"NRG4","ERBB4","omnipath","omnipath"
"NRG4","ERBB2","omnipath","omnipath"
"NRG4","EGFR","omnipath","omnipath"
"NRP1","FLT1","nichenet_verschueren","nichenet_verschueren"
"NRP1","TNFRSF11B","nichenet_verschueren","nichenet_verschueren"
"NRP1","PDGFRB","omnipath","omnipath"
"NRP1","PDGFRA","omnipath","omnipath"
"NRP1","KDR","omnipath","omnipath"
"NRP1","PLXNA1","omnipath","omnipath"
"NRTN","RET","omnipath","omnipath"
"NRTN","GFRA1","omnipath","omnipath"
"NRTN","GFRA2","omnipath","omnipath"
"NRTN","GFRA3","omnipath","omnipath"
"NRXN1","NLGN1","nichenet_verschueren","nichenet_verschueren"
"NRXN1","NLGN2","omnipath","omnipath"
"NRXN1","NLGN3","omnipath","omnipath"
"NRXN1","DAG1","omnipath","omnipath"
"NRXN1","VSTM2B","omnipath","omnipath"
"NRXN2","FGFR4","nichenet_verschueren","nichenet_verschueren"
"NRXN2","TNFRSF11B","nichenet_verschueren","nichenet_verschueren"
"NRXN2","DAG1","omnipath","omnipath"
"NRXN2","NLGN2","omnipath","omnipath"
"NRXN2","NLGN3","omnipath","omnipath"
"NRXN2","FGFRL1","omnipath","omnipath"
"NRXN2","SIGLEC8","omnipath","omnipath"
"NRXN2","IGSF21","omnipath","omnipath"
"NRXN2","VSTM2B","omnipath","omnipath"
"NRXN3","NLGN4Y","nichenet_verschueren","nichenet_verschueren"
"NRXN3","FGFR4","nichenet_verschueren","nichenet_verschueren"
"NRXN3","TNFRSF11B","nichenet_verschueren","nichenet_verschueren"
"NRXN3","NLGN2","omnipath","omnipath"
"NRXN3","NLGN3","omnipath","omnipath"
"NRXN3","DAG1","omnipath","omnipath"
"NRXN3","FGFRL1","omnipath","omnipath"
"NT5E","FCRL1","omnipath","omnipath"
"NTF3","NTRK3","omnipath","omnipath"
"NTF3","NGFR","omnipath","omnipath"
"NTF3","NTRK1","omnipath","omnipath"
"NTF3","NTRK2","omnipath","omnipath"
"NTF4","NTRK3","nichenet_verschueren","nichenet_verschueren"
"NTF4","NGFR","omnipath","omnipath"
"NTF4","NTRK1","omnipath","omnipath"
"NTF4","NTRK2","omnipath","omnipath"
"NTM","TNFRSF17","nichenet_verschueren","nichenet_verschueren"
"NTM","STAB1","nichenet_verschueren","nichenet_verschueren"
"NTM","CD79B","nichenet_verschueren","nichenet_verschueren"
"NTM","OPCML","nichenet_verschueren","nichenet_verschueren"
"NTM","NEGR1","omnipath","omnipath"
"NTM","AMIGO2","omnipath","omnipath"
"NTM","LRRN3","omnipath","omnipath"
"NTM","THSD7A","omnipath","omnipath"
"NTM","VSIG8","omnipath","omnipath"
"NTM","LRRC4C","omnipath","omnipath"
"NTN1","UNC5C","omnipath","omnipath"
"NTN1","UNC5D","omnipath","omnipath"
"NTN1","UNC5B","omnipath","omnipath"
"NTN1","DCC","omnipath","omnipath"
"NTN1","UNC5A","omnipath","omnipath"
"NTN1","ADORA2B","omnipath","omnipath"
"NTN1","NEO1","omnipath","omnipath"
"NTN3","NEO1","omnipath","omnipath"
"NTN3","CDON","omnipath","omnipath"
"NTN4","UNC5A","omnipath","omnipath"
"NTN4","DCC","omnipath","omnipath"
"NTNG1","CD300C","nichenet_verschueren","nichenet_verschueren"
"NTNG1","LRRC4C","omnipath","omnipath"
"NTNG1","SIGLEC8","omnipath","omnipath"
"NTNG2","LRRC4","omnipath","omnipath"
"NTNG2","LRRC4C","omnipath","omnipath"
"NTS","NTSR1","omnipath","omnipath"
"NTS","NTSR2","omnipath","omnipath"
"NTS","SORT1","omnipath","omnipath"
"NUCB2","ERAP1","nichenet_verschueren","nichenet_verschueren"
"NXPH1","NRXN1","omnipath","omnipath"
"NXPH1","NRXN3","omnipath","omnipath"
"NXPH1","NRXN2","omnipath","omnipath"
"NXPH2","NRXN1","omnipath","omnipath"
"NXPH3","NRXN1","omnipath","omnipath"
"NXPH3","NRXN3","omnipath","omnipath"
"NXPH3","NRXN2","omnipath","omnipath"
"NYX","TRPM1","omnipath","omnipath"
"OBP2A","OR1G1","omnipath","omnipath"
"OCLN","OCLN","nichenet_verschueren","nichenet_verschueren"
"OCLN","TGFBR1","omnipath","omnipath"
"OCLN","CLDN2","omnipath","omnipath"
"OCLN","TGFBR2","omnipath","omnipath"
"OGN","HLA-DRB1","omnipath","omnipath"
"OLFM2","ROBO2","omnipath","omnipath"
"OMG","LINGO1","omnipath","omnipath"
"OMG","RTN4R","omnipath","omnipath"
"OMG","NGFR","omnipath","omnipath"
"OMG","TNFRSF1B","omnipath","omnipath"
"OPCML","OPCML","nichenet_verschueren","nichenet_verschueren"
"OPCML","NTM","omnipath","omnipath"
"OPCML","NEGR1","omnipath","omnipath"
"ORM1","CCR5","omnipath","omnipath"
"OSM","OSMR","omnipath","omnipath"
"OSM","IL6ST","omnipath","omnipath"
"OSM","LIFR","omnipath","omnipath"
"OSTN","NPR3","omnipath","omnipath"
"OXT","OXTR","omnipath","omnipath"
"OXT","AVPR1A","omnipath","omnipath"
"OXT","AVPR1B","omnipath","omnipath"
"OXT","AVPR2","omnipath","omnipath"
"PAEP","PTPRC","omnipath","omnipath"
"PAM","FAP","omnipath","omnipath"
"PAM","DPP4","omnipath","omnipath"
"PAM","FXYD1","omnipath","omnipath"
"PAPLN","NECTIN4","omnipath","omnipath"
"PAPLN","SIRPA","omnipath","omnipath"
"PAPLN","CD200","omnipath","omnipath"
"PATJ","CLDN1","omnipath","omnipath"
"PCDH15","TMC2","omnipath","omnipath"
"PCDH15","TMC1","omnipath","omnipath"
"PCDHA1","ITGB1","omnipath","omnipath"
"PCDHA10","PCDHGA12","omnipath","omnipath"
"PCDHA10","ITGB1","omnipath","omnipath"
"PCDHA10","PCDHGC3","omnipath","omnipath"
"PCDHA10","PCDHGB4","omnipath","omnipath"
"PCDHA10","PCDHGC5","omnipath","omnipath"
"PCDHA10","PCDHGC4","omnipath","omnipath"
"PCDHA10","PCDHGB7","omnipath","omnipath"
"PCDHA10","PCDHGB6","omnipath","omnipath"
"PCDHA10","PCDHGB5","omnipath","omnipath"
"PCDHA10","PCDHGB3","omnipath","omnipath"
"PCDHA10","PCDHGB2","omnipath","omnipath"
"PCDHA10","PCDHGB1","omnipath","omnipath"
"PCDHA10","PCDHGA9","omnipath","omnipath"
"PCDHA10","PCDHGA8","omnipath","omnipath"
"PCDHA10","PCDHGA7","omnipath","omnipath"
"PCDHA10","PCDHGA6","omnipath","omnipath"
"PCDHA10","PCDHGA5","omnipath","omnipath"
"PCDHA10","PCDHGA4","omnipath","omnipath"
"PCDHA10","PCDHGA3","omnipath","omnipath"
"PCDHA10","PCDHGA2","omnipath","omnipath"
"PCDHA10","PCDHGA11","omnipath","omnipath"
"PCDHA10","PCDHGA10","omnipath","omnipath"
"PCDHA10","PCDHGA1","omnipath","omnipath"
"PCDHA11","ITGB1","omnipath","omnipath"
"PCDHA12","ITGB1","omnipath","omnipath"
"PCDHA13","ITGB1","omnipath","omnipath"
"PCDHA2","PCDHGA12","omnipath","omnipath"
"PCDHA2","ITGB1","omnipath","omnipath"
"PCDHA2","PCDHGC3","omnipath","omnipath"
"PCDHA2","PCDHGB4","omnipath","omnipath"
"PCDHA2","PCDHGC5","omnipath","omnipath"
"PCDHA2","PCDHGC4","omnipath","omnipath"
"PCDHA2","PCDHGB7","omnipath","omnipath"
"PCDHA2","PCDHGB6","omnipath","omnipath"
"PCDHA2","PCDHGB5","omnipath","omnipath"
"PCDHA2","PCDHGB3","omnipath","omnipath"
"PCDHA2","PCDHGB2","omnipath","omnipath"
"PCDHA2","PCDHGB1","omnipath","omnipath"
"PCDHA2","PCDHGA9","omnipath","omnipath"
"PCDHA2","PCDHGA8","omnipath","omnipath"
"PCDHA2","PCDHGA7","omnipath","omnipath"
"PCDHA2","PCDHGA6","omnipath","omnipath"
"PCDHA2","PCDHGA5","omnipath","omnipath"
"PCDHA2","PCDHGA4","omnipath","omnipath"
"PCDHA2","PCDHGA3","omnipath","omnipath"
"PCDHA2","PCDHGA2","omnipath","omnipath"
